phrase_originale,nom1,nom2,determinant,nom1_lemme,nom2_lemme,definitude,type_jdm,est_valide,notes
la force d'armée,force,armée,d',force,armée,False,r_has_property-1,True,
une force de lamusculeuse,force,lamusculeuse,de,force,lamusculeuse,False,r_has_property-1,True,
une force de laspéciale,force,laspéciale,de,force,laspéciale,False,r_has_property-1,True,
une force de l'humaine,une force,l'humaine,de,une force,l'humaine,False,r_has_property-1,True,
une force de lapuissante,force,lapuissante,de,force,lapuissante,False,r_has_property-1,True,
la force de lade la nature,force,lade la nature,de,force,lade la nature,False,r_has_property-1,True,
la force de lagravitatoire,force,lagravitatoire,de,force,lagravitatoire,False,r_has_property-1,True,
la force de l'attractive,la force,l'attractive,de,la force,l'attractive,False,r_has_property-1,True,
la force de l'équivalente,la force,l'équivalente,de,la force,l'équivalente,False,r_has_property-1,True,
la force d'exercée,force,exercée,d',force,exercée,False,r_has_property-1,True,
la forcè de l'human,la forcè,l'human,de,la forcè,l'human,False,r_has_property-1,True,
un intelligence de latactique,intelligence,latactique,de,intelligence,latactique,False,r_has_property-1,True,
un intelligence de lavive,intelligence,lavive,de,intelligence,lavive,False,r_has_property-1,True,
un intêlligence d'artificielle,intêlligence,artificielle,d',intêlligence,artificielle,False,r_has_property-1,True,
un intelligence de l'en général,un intelligence,l'en général,de,un intelligence,l'en général,False,r_has_property-1,True,
un intelligence de lamore,intelligence,lamore,de,intelligence,lamore,False,r_has_property-1,True,
une intelligence de lanoble,intelligence,lanoble,de,intelligence,lanoble,False,r_has_property-1,True,
l'intelligence de lastratégique,intelligence,lastratégique,de,intelligence,lastratégique,False,r_has_property-1,True,
une intelligence de labelle,intelligence,labelle,de,intelligence,labelle,False,r_has_property-1,True,
un intelligence de l'élevé,un intelligence,l'élevé,de,un intelligence,l'élevé,False,r_has_property-1,True,
l'intelligence de lapratique,intelligence,lapratique,de,intelligence,lapratique,False,r_has_property-1,True,
un intelligence d'humaine,intelligence,humaine,d',intelligence,humaine,False,r_has_property-1,True,
l'intelligence d'aiguisée,intelligence,aiguisée,d',intelligence,aiguisée,False,r_has_property-1,True,
l'intelligence de l'illumiinée,l'intelligence,l'illumiinée,de,l'intelligence,l'illumiinée,False,r_has_property-1,True,
l'intelligence d'exceptionnelle,intelligence,exceptionnelle,d',intelligence,exceptionnelle,False,r_has_property-1,True,
un intelligence de lasimulée,intelligence,lasimulée,de,intelligence,lasimulée,False,r_has_property-1,True,
une intelligence de lastimulée,intelligence,lastimulée,de,intelligence,lastimulée,False,r_has_property-1,True,
l'intelligence de l'émotionnelle,l'intelligence,l'émotionnelle,de,l'intelligence,l'émotionnelle,False,r_has_property-1,True,
l'intelligence d'embarquée,intelligence,embarquée,d',intelligence,embarquée,False,r_has_property-1,True,
une intelligence d'utilisée,intelligence,utilisée,d',intelligence,utilisée,False,r_has_property-1,True,
l'inntelligence d'admirée,inntelligence,admirée,d',inntelligence,admirée,False,r_has_property-1,True,
un intelligence de l'en anglais,un intelligence,l'en anglais,de,un intelligence,l'en anglai,False,r_has_property-1,True,
un intelligence de l'emotional,un intelligence,l'emotional,de,un intelligence,l'emotional,False,r_has_property-1,True,
la courage d'exceptionnel,courage,exceptionnel,d',courage,exceptionnel,False,r_has_property-1,True,
une courage de l'extraordinaire,une courage,l'extraordinaire,de,une courage,l'extraordinaire,False,r_has_property-1,True,
une courage de ladésirable,courage,ladésirable,de,courage,ladésirable,False,r_has_property-1,True,
une courage d'audacieux,courage,audacieux,d',courage,audacieu,False,r_has_property-1,True,
une courage de l'opposant,une courage,l'opposant,de,une courage,l'opposant,False,r_has_property-1,True,
une gentillesse de lagrande,gentillesse,lagrande,de,gentillesse,lagrande,False,r_has_property-1,True,
la sagesse de lapolitique,sagesse,lapolitique,de,sagesse,lapolitique,False,r_has_property-1,True,
une sagesse de ladésirable,sagesse,ladésirable,de,sagesse,ladésirable,False,r_has_property-1,True,
une  sagesse d'expérimenté,sagesse,expérimenté,d',sagesse,expérimenté,False,r_has_property-1,True,
la sagesse de lamesurée,sagesse,lamesurée,de,sagesse,lamesurée,False,r_has_property-1,True,
la sagesse de l'intemporelle,la sagesse,l'intemporelle,de,la sagesse,l'intemporelle,False,r_has_property-1,True,
une sagesse d'acquise,sagesse,acquise,d',sagesse,acquise,False,r_has_property-1,True,
une sagesse de laréfléchie,sagesse,laréfléchie,de,sagesse,laréfléchie,False,r_has_property-1,True,
le talent d'indéniable,talent,indéniable,d',talent,indéniable,False,r_has_property-1,True,
un talent de l'exceptionnel,un talent,l'exceptionnel,de,un talent,l'exceptionnel,False,r_has_property-1,True,
le talent de l'offensif,le talent,l'offensif,de,le talent,l'offensif,False,r_has_property-1,True,
un talènt d'eucaryote,talènt,eucaryote,d',talènt,eucaryote,False,r_has_property-1,True,
le talent de l'hétérotrophe,le talent,l'hétérotrophe,de,le talent,l'hétérotrophe,False,r_has_property-1,True,
le talent de lamédiocre,talent,lamédiocre,de,talent,lamédiocre,False,r_has_property-1,True,
un talent de lastratégique,talent,lastratégique,de,talent,lastratégique,False,r_has_property-1,True,
le talent de laremarquable,talent,laremarquable,de,talent,laremarquable,False,r_has_property-1,True,
lê talent d'endotherme,talent,endotherme,d',talent,endotherme,False,r_has_property-1,True,
le talent de latotale,talent,latotale,de,talent,latotale,False,r_has_property-1,True,
le  talent de labilatéralement symétrique,talent,labilatéralement symétrique,de,talent,labilatéralement symétrique,False,r_has_property-1,True,
le talent d'en or masif,talent,en or masif,d',talent,en or masif,False,r_has_property-1,True,
une livre de l'édition,une livre,l'édition,de,une livre,l'édition,False,r_topic,True,
la livre de laculture,livre,laculture,de,livre,laculture,False,r_topic,True,
la livre de lamonnaie,livre,lamonnaie,de,livre,lamonnaie,False,r_topic,True,
une livre de lalittérature,livre,lalittérature,de,livre,lalittérature,False,r_topic,True,
une livre de lacommerce,livre,lacommerce,de,livre,lacommerce,False,r_topic,True,
une livre de lalecture,livre,lalecture,de,livre,lalecture,False,r_topic,True,
la livre de lavie quotidienne,livre,lavie quotidienne,de,livre,lavie quotidienne,False,r_topic,True,
une livre de ladiplomatie,livre,ladiplomatie,de,livre,ladiplomatie,False,r_topic,True,
la livre de l'économie,la livre,l'économie,de,la livre,l'économie,False,r_topic,True,
la livre de l'unités de mesure,la livre de l'unités,mesure,de,la livre de l'unité,mesure,False,r_topic,True,
un film de laphotographie,film,laphotographie,de,film,laphotographie,False,r_topic,True,
le film d'art,film,art,d',film,art,False,r_topic,True,
un film d'ârts,film,ârts,d',film,ârt,False,r_topic,True,
un film de laphysique,film,laphysique,de,film,laphysique,False,r_topic,True,
le film de lachimie,film,lachimie,de,film,lachimie,False,r_topic,True,
le film de lavidéothèque,film,lavidéothèque,de,film,lavidéothèque,False,r_topic,True,
un film de l'alimentation,un film,l'alimentation,de,un film,l'alimentation,False,r_topic,True,
le film d'artistique,film,artistique,d',film,artistique,False,r_topic,True,
le film de lavie quotidienne,film,lavie quotidienne,de,film,lavie quotidienne,False,r_topic,True,
un film d'emballage,film,emballage,d',film,emballage,False,r_topic,True,
un film de l'écnomie,un film,l'écnomie,de,un film,l'écnomie,False,r_topic,True,
un film de l'Arts,un film,l'arts,de,un film,l'art,False,r_topic,True,
le film de l'artistic,le film,l'artistic,de,le film,l'artistic,False,r_topic,True,
le film de lachymie,film,lachymie,de,film,lachymie,False,r_topic,True,
un film de l'humanities,un film,l'humanities,de,un film,l'humanitie,False,r_topic,True,
lês cours de l'hydrographie,lês cours,l'hydrographie,de,lês cour,l'hydrographie,False,r_topic,True,
des cours d'hôtellerie,cours,hôtellerie,d',cour,hôtellerie,False,r_topic,True,
des cours de lamatière,cours,lamatière,de,cour,lamatière,False,r_topic,True,
les cours de l'hydrologie,les cours,l'hydrologie,de,les cour,l'hydrologie,False,r_topic,True,
les cours de lachimie,cours,lachimie,de,cour,lachimie,False,r_topic,True,
les cours de laphylogénie,cours,laphylogénie,de,cour,laphylogénie,False,r_topic,True,
des cours de lacommerce,cours,lacommerce,de,cour,lacommerce,False,r_topic,True,
des cours d'eau,cours,eau,d',cour,eau,False,r_topic,True,
les cours de l'enseignement,les cours,l'enseignement,de,les cour,l'enseignement,False,r_topic,True,
des cours de l'éducation,des cours,l'éducation,de,des cour,l'éducation,False,r_topic,True,
des cours d'architecture,cours,architecture,d',cour,architecture,False,r_topic,True,
dês cours d'urbanisme,cours,urbanisme,d',cour,urbanisme,False,r_topic,True,
des cours de l'économie,des cours,l'économie,de,des cour,l'économie,False,r_topic,True,
des cours ducours d'eau,ducours,eau,d',ducour,eau,False,r_topic,True,
les cours de lamarine,cours,lamarine,de,cour,lamarine,False,r_topic,True,
des cours d'éévolution,cours,éévolution,d',cour,éévolution,False,r_topic,True,
les cours de l'éducation nationale,les cours,l'éducation nationale,de,les cour,l'éducation nationale,False,r_topic,True,
les cours d'aménagement urbain,cours,aménagement urbain,d',cour,aménagement urbain,False,r_topic,True,
les cours de labiologie évolutive,cours,labiologie évolutive,de,cour,labiologie évolutive,False,r_topic,True,
les cours deministère de l'Éducation nationale,les cours deministère,l'éducation nationale,de,les cours deministère,l'éducation nationale,False,r_topic,True,
des cours deministère de l'éducation,des cours deministère,l'éducation,de,des cours deministère,l'éducation,False,r_topic,True,
des cours d'Éducation nationale,cours,éducation nationale,d',cour,éducation nationale,False,r_topic,True,
les cours deministère de l'Éducation,les cours deministère,l'éducation,de,les cours deministère,l'éducation,False,r_topic,True,
l'article de lapresse,article,lapresse,de,article,lapresse,False,r_topic,True,
un article de lalingistique,article,lalingistique,de,article,lalingistique,False,r_topic,True,
l'articlé de lapresse écrite,articlé,lapresse écrite,de,articlé,lapresse écrite,False,r_topic,True,
un article de lajournalisme,article,lajournalisme,de,article,lajournalisme,False,r_topic,True,
une article de l'entomologie,une article,l'entomologie,de,une article,l'entomologie,False,r_topic,True,
l'article de lagrammaaire,article,lagrammaaire,de,article,lagrammaaire,False,r_topic,True,
l'article d'anatomie,article,anatomie,d',article,anatomie,False,r_topic,True,
un article de lazoologie,article,lazoologie,de,article,lazoologie,False,r_topic,True,
un  article d'économie,article,économie,d',article,économie,False,r_topic,True,
une article de laLinguistique,article,lalinguistique,de,article,lalinguistique,False,r_topic,True,
l'article de laGrammaire,article,lagrammaire,de,article,lagrammaire,False,r_topic,True,
un article de lamédias de masse,un article de lamédias,masse,de,un article de lamédia,masse,False,r_topic,True,
une article de laMédias de masse,une article de lamédias,masse,de,une article de lamédia,masse,False,r_topic,True,
un article deMédia de masse,demédia,masse,de,demédia,masse,False,r_topic,True,
une these de lamusique,these,lamusique,de,these,lamusique,False,r_topic,True,
une these de l'orthodontie,une these,l'orthodontie,de,une these,l'orthodontie,False,r_topic,True,
l'etude de labiologie,etude,labiologie,de,etude,labiologie,False,r_topic,True,
une etude de lamusique,etude,lamusique,de,etude,lamusique,False,r_topic,True,
un etude de laMédecine,etude,lamédecine,de,etude,lamédecine,False,r_topic,True,
la recherche de l'Histoire,la recherche,l'histoire,de,la recherche,l'histoire,False,r_topic,True,
une recherche de l'art,une recherche,l'art,de,une recherche,l'art,False,r_topic,True,
une recherche d'arts,recherche,arts,d',recherche,art,False,r_topic,True,
la recherche de lapsychologie,recherche,lapsychologie,de,recherche,lapsychologie,False,r_topic,True,
une recherche d'astronomie,recherche,astronomie,d',recherche,astronomie,False,r_topic,True,
une recherche de laphilosphie,recherche,laphilosphie,de,recherche,laphilosphie,False,r_topic,True,
la recherche de larecherche scientifique,recherche,larecherche scientifique,de,recherche,larecherche scientifique,False,r_topic,True,
le tableau de laverlaine,tableau,laverlaine,de,tableau,laverlaine,False,r_product_of,True,
le tableau de lacurie,tableau,lacurie,de,tableau,lacurie,False,r_product_of,True,
un tableau de lacezanne,tableau,lacezanne,de,tableau,lacezanne,False,r_product_of,True,
un tableau de l'hitchcock,un tableau,l'hitchcock,de,un tableau,l'hitchcock,False,r_product_of,True,
un tableau d'hitchcock,tableau,hitchcock,d',tableau,hitchcock,False,r_product_of,True,
le tableau de l'edison,le tableau,l'edison,de,le tableau,l'edison,False,r_product_of,True,
un tableau d'edison,tableau,edison,d',tableau,edison,False,r_product_of,True,
le tableau de l'apollinaire,le tableau,l'apollinaire,de,le tableau,l'apollinaire,False,r_product_of,True,
un tableau d'apollinaire,tableau,apollinaire,d',tableau,apollinaire,False,r_product_of,True,
un tableau de lasartre,tableau,lasartre,de,tableau,lasartre,False,r_product_of,True,
la livre de lamallarme,livre,lamallarme,de,livre,lamallarme,False,r_product_of,True,
une livre de labaudelaire,livre,labaudelaire,de,livre,labaudelaire,False,r_product_of,True,
la livre de l'hugo,la livre,l'hugo,de,la livre,l'hugo,False,r_product_of,True,
une livre d'hugo,livre,hugo,d',livre,hugo,False,r_product_of,True,
la livre de l'einstein,la livre,l'einstein,de,la livre,l'einstein,False,r_product_of,True,
la livre d'einstein,livre,einstein,d',livre,einstein,False,r_product_of,True,
le film de lamallarme,film,lamallarme,de,film,lamallarme,False,r_product_of,True,
le film de l'hitchcock,le film,l'hitchcock,de,le film,l'hitchcock,False,r_product_of,True,
un film d'hitchcock,film,hitchcock,d',film,hitchcock,False,r_product_of,True,
le film de lacezanne,film,lacezanne,de,film,lacezanne,False,r_product_of,True,
un chaanson de l'handel,un chaanson,l'handel,de,un chaanson,l'handel,False,r_product_of,True,
un chanson d'handel,chanson,handel,d',chanson,handel,False,r_product_of,True,
un chanson de laallarme,chanson,laallarme,de,chanson,laallarme,False,r_product_of,True,
la poeme de l'hugo,la poeme,l'hugo,de,la poeme,l'hugo,False,r_product_of,True,
la poeme d'hugo,poeme,hugo,d',poeme,hugo,False,r_product_of,True,
une poeme d'handel,poeme,handel,d',poeme,handel,False,r_product_of,True,
un miroir de labronze,miroir,labronze,de,miroir,labronze,False,r_objet>matiere,True,
un miroir de lacuivre,miroir,lacuivre,de,miroir,lacuivre,False,r_objet>matiere,True,
un miroir de l'aluminium,un miroir,l'aluminium,de,un miroir,l'aluminium,False,r_objet>matiere,True,
un miroir d'aluminium,miroir,aluminium,d',miroir,aluminium,False,r_objet>matiere,True,
le miroir de l'or de coquille,le miroir de l'or,coquille,de,le miroir de l'or,coquille,False,r_objet>matiere,True,
un miroir d'or de coquille,un miroir d'or,coquille,de,un miroir d'or,coquille,False,r_objet>matiere,True,
